Longitude,Latitude
103.88949430106356,1.3713709689649598
103.7538424280603,1.3283264933946355
103.85647598824033,1.3148965051983414
103.85213784740932,1.3730856404888976
103.74797244158063,1.3761167219533441
103.8085102746648,1.3102093892198263
103.88943683039591,1.3403454834955593
103.85146251951434,1.3952071674358957
103.78116200267412,1.3240357391707305
103.761995001375,1.3088877607145868
103.83797321120883,1.341337688409628
103.87743181227889,1.4029694901945202
103.89002771843099,1.3119385271909252
103.82559334902716,1.3902535314333213
103.8724719068323,1.3615671301581491
